,desc,n_nodes,label,pred,conv3_feats,TSNE1,TSNE2,Cluster,acc,Imp
320,IHPFAQTQSLVYP,13,0,0,"tensor([[-1.6695e-02, -3.2702e-02, -1.3353e-04, -1.2945e-01,  2.3243e-02,
          2.1449e-01, -4.3601e-03, -9.6910e-02,  1.5985e-01, -4.4219e-02,
          1.1153e-01,  3.2802e-02,  5.6790e-02, -4.8929e-02,  1.2340e-02,
          4.3204e-02],
        [-9.7232e-03, -3.0805e-02,  1.5894e-04, -1.3324e-01,  2.9947e-02,
          2.2023e-01, -1.5495e-02, -1.0600e-01,  1.6253e-01, -5.6760e-02,
          1.2145e-01,  2.4078e-02,  4.8614e-02, -5.1645e-02,  2.3493e-02,
          3.5938e-02],
        [-1.1502e-02, -3.1289e-02,  8.4331e-05, -1.3227e-01,  2.8237e-02,
          2.1876e-01, -1.2655e-02, -1.0368e-01,  1.6185e-01, -5.3561e-02,
          1.1892e-01,  2.6303e-02,  5.0700e-02, -5.0952e-02,  2.0648e-02,
          3.7791e-02],
        [-2.6217e-02, -3.5292e-02, -5.3296e-04, -1.2428e-01,  1.4087e-02,
          2.0665e-01,  1.0847e-02, -8.4492e-02,  1.5618e-01, -2.7092e-02,
          9.7977e-02,  4.4717e-02,  6.7955e-02, -4.5220e-02, -2.8907e-03,
          5.3127e-02],
        [-4.0160e-02, -3.9085e-02, -1.1179e-03, -1.1671e-01,  6.7956e-04,
          1.9518e-01,  3.3116e-02, -6.6308e-02,  1.5081e-01, -2.0117e-03,
          7.8130e-02,  6.2165e-02,  8.4306e-02, -3.9789e-02, -2.5195e-02,
          6.7659e-02],
        [-5.4342e-02, -4.2943e-02, -1.7128e-03, -1.0901e-01, -1.2958e-02,
          1.8350e-01,  5.5766e-02, -4.7812e-02,  1.4534e-01,  2.3499e-02,
          5.7943e-02,  7.9912e-02,  1.0094e-01, -3.4265e-02, -4.7881e-02,
          8.2440e-02],
        [-5.4684e-02, -4.3036e-02, -1.7272e-03, -1.0883e-01, -1.3287e-02,
          1.8322e-01,  5.6313e-02, -4.7366e-02,  1.4521e-01,  2.4114e-02,
          5.7456e-02,  8.0341e-02,  1.0134e-01, -3.4132e-02, -4.8428e-02,
          8.2796e-02],
        [-5.4684e-02, -4.3036e-02, -1.7272e-03, -1.0883e-01, -1.3287e-02,
          1.8322e-01,  5.6313e-02, -4.7366e-02,  1.4521e-01,  2.4114e-02,
          5.7456e-02,  8.0341e-02,  1.0134e-01, -3.4132e-02, -4.8428e-02,
          8.2796e-02],
        [-2.9728e-02, -3.4209e-02,  1.2280e-02, -9.2557e-02, -1.0516e-02,
          1.4099e-01,  4.0716e-02, -6.4461e-02,  1.1376e-01,  1.5381e-02,
          3.7785e-02,  4.8111e-02,  8.2865e-02, -2.7541e-02, -3.2391e-02,
          5.8325e-02],
        [-4.2969e-03, -2.5214e-02,  2.6554e-02, -7.5976e-02, -7.6927e-03,
          9.7942e-02,  2.4822e-02, -8.1881e-02,  8.1707e-02,  6.4818e-03,
          1.7739e-02,  1.5267e-02,  6.4040e-02, -2.0825e-02, -1.6047e-02,
          3.3387e-02],
        [ 1.3734e-02, -1.8836e-02,  3.6675e-02, -6.4219e-02, -5.6906e-03,
          6.7424e-02,  1.3553e-02, -9.4233e-02,  5.8981e-02,  1.7185e-04,
          3.5254e-03, -8.0199e-03,  5.0693e-02, -1.6063e-02, -4.4596e-03,
          1.5705e-02],
        [ 1.1876e-03, -2.3274e-02,  2.9632e-02, -7.2400e-02, -7.0837e-03,
          8.8660e-02,  2.1395e-02, -8.5638e-02,  7.4795e-02,  4.5625e-03,
          1.3415e-02,  8.1840e-03,  5.9981e-02, -1.9377e-02, -1.2523e-02,
          2.8009e-02],
        [-1.7402e-02, -2.9849e-02,  1.9198e-02, -8.4520e-02, -9.1478e-03,
          1.2012e-01,  3.3013e-02, -7.2904e-02,  9.8224e-02,  1.1068e-02,
          2.8069e-02,  3.2193e-02,  7.3741e-02, -2.4286e-02, -2.4470e-02,
          4.6238e-02]])",7.22769,19.121632,2,1,0.016095119
321,FY,2,1,1,"tensor([[ 0.2351,  0.1564,  0.1680,  0.0741,  0.0286, -0.2470, -0.2056, -0.2729,
         -0.1743, -0.1542, -0.2292, -0.2381, -0.1465,  0.0132,  0.0948, -0.2316],
        [ 0.2351,  0.1564,  0.1680,  0.0741,  0.0286, -0.2470, -0.2056, -0.2729,
         -0.1743, -0.1542, -0.2292, -0.2381, -0.1465,  0.0132,  0.0948, -0.2316]])",-4.059191,-26.711567,3,1,-0.07057735
322,AQTQSLVYP,9,0,0,"tensor([[-5.4684e-02, -4.3036e-02, -1.7272e-03, -1.0883e-01, -1.3287e-02,
          1.8322e-01,  5.6313e-02, -4.7366e-02,  1.4521e-01,  2.4114e-02,
          5.7456e-02,  8.0341e-02,  1.0134e-01, -3.4132e-02, -4.8428e-02,
          8.2796e-02],
        [-5.4684e-02, -4.3036e-02, -1.7272e-03, -1.0883e-01, -1.3287e-02,
          1.8322e-01,  5.6313e-02, -4.7366e-02,  1.4521e-01,  2.4114e-02,
          5.7456e-02,  8.0341e-02,  1.0134e-01, -3.4132e-02, -4.8428e-02,
          8.2796e-02],
        [-5.4684e-02, -4.3036e-02, -1.7272e-03, -1.0883e-01, -1.3287e-02,
          1.8322e-01,  5.6313e-02, -4.7366e-02,  1.4521e-01,  2.4114e-02,
          5.7456e-02,  8.0341e-02,  1.0134e-01, -3.4132e-02, -4.8428e-02,
          8.2796e-02],
        [-5.4684e-02, -4.3036e-02, -1.7272e-03, -1.0883e-01, -1.3287e-02,
          1.8322e-01,  5.6313e-02, -4.7366e-02,  1.4521e-01,  2.4114e-02,
          5.7456e-02,  8.0341e-02,  1.0134e-01, -3.4132e-02, -4.8428e-02,
          8.2796e-02],
        [-2.9728e-02, -3.4209e-02,  1.2280e-02, -9.2557e-02, -1.0516e-02,
          1.4099e-01,  4.0716e-02, -6.4461e-02,  1.1376e-01,  1.5381e-02,
          3.7785e-02,  4.8111e-02,  8.2865e-02, -2.7541e-02, -3.2391e-02,
          5.8325e-02],
        [-4.2969e-03, -2.5214e-02,  2.6554e-02, -7.5976e-02, -7.6927e-03,
          9.7942e-02,  2.4822e-02, -8.1881e-02,  8.1707e-02,  6.4818e-03,
          1.7739e-02,  1.5267e-02,  6.4040e-02, -2.0825e-02, -1.6047e-02,
          3.3387e-02],
        [ 1.3734e-02, -1.8836e-02,  3.6675e-02, -6.4219e-02, -5.6906e-03,
          6.7424e-02,  1.3553e-02, -9.4233e-02,  5.8981e-02,  1.7185e-04,
          3.5254e-03, -8.0199e-03,  5.0693e-02, -1.6063e-02, -4.4596e-03,
          1.5705e-02],
        [ 1.1876e-03, -2.3274e-02,  2.9632e-02, -7.2400e-02, -7.0837e-03,
          8.8660e-02,  2.1395e-02, -8.5638e-02,  7.4795e-02,  4.5625e-03,
          1.3415e-02,  8.1840e-03,  5.9981e-02, -1.9377e-02, -1.2523e-02,
          2.8009e-02],
        [-1.7402e-02, -2.9849e-02,  1.9198e-02, -8.4520e-02, -9.1478e-03,
          1.2012e-01,  3.3013e-02, -7.2904e-02,  9.8224e-02,  1.1068e-02,
          2.8069e-02,  3.2193e-02,  7.3741e-02, -2.4286e-02, -2.4470e-02,
          4.6238e-02]])",11.469295,17.616016,2,1,0.015762396
323,LKP,3,0,0,"tensor([[ 0.0595, -0.0120,  0.0031, -0.1708,  0.0965,  0.2772, -0.1261, -0.1963,
          0.1892, -0.1813,  0.2200, -0.0626, -0.0326, -0.0786,  0.1342, -0.0362],
        [ 0.1065,  0.0008,  0.0050, -0.1964,  0.1418,  0.3159, -0.2012, -0.2576,
          0.2073, -0.2659,  0.2870, -0.1214, -0.0877, -0.0969,  0.2095, -0.0852],
        [ 0.0893, -0.0039,  0.0043, -0.1870,  0.1251,  0.3017, -0.1736, -0.2351,
          0.2007, -0.2348,  0.2623, -0.0998, -0.0674, -0.0902,  0.1818, -0.0672]])",-24.303038,25.602188,0,1,0.001062726
324,QLFNPSTNPWH,11,1,1,"tensor([[ 1.3803e-01,  2.5126e-02,  1.0644e-01,  1.6819e-02,  8.1096e-03,
         -1.4294e-01, -6.4127e-02, -1.7938e-01, -9.7669e-02, -4.3324e-02,
         -9.4449e-02, -1.6854e-01, -4.1310e-02,  1.6762e-02,  7.5417e-02,
         -1.0618e-01],
        [ 1.4721e-01,  2.8373e-02,  1.1159e-01,  2.2804e-02,  9.1289e-03,
         -1.5848e-01, -6.9865e-02, -1.8566e-01, -1.0924e-01, -4.6536e-02,
         -1.0168e-01, -1.8040e-01, -4.8105e-02,  1.9186e-02,  8.1316e-02,
         -1.1518e-01],
        [ 1.0184e-01,  1.2326e-02,  8.6126e-02, -6.7759e-03,  4.0916e-03,
         -8.1693e-02, -4.1510e-02, -1.5459e-01, -5.2059e-02, -3.0660e-02,
         -6.5923e-02, -1.2180e-01, -1.4523e-02,  7.2049e-03,  5.2160e-02,
         -7.0690e-02],
        [ 8.2745e-02,  5.5730e-03,  7.5409e-02, -1.9225e-02,  1.9716e-03,
         -4.9377e-02, -2.9577e-02, -1.4151e-01, -2.7995e-02, -2.3978e-02,
         -5.0872e-02, -9.7146e-02, -3.8934e-04,  2.1623e-03,  3.9890e-02,
         -5.1967e-02],
        [ 8.9959e-02,  8.1245e-03,  7.9458e-02, -1.4521e-02,  2.7726e-03,
         -6.1586e-02, -3.4086e-02, -1.4645e-01, -3.7087e-02, -2.6502e-02,
         -5.6559e-02, -1.0646e-01, -5.7290e-03,  4.0675e-03,  4.4526e-02,
         -5.9041e-02],
        [ 8.6649e-02,  6.9539e-03,  7.7600e-02, -1.6679e-02,  2.4051e-03,
         -5.5985e-02, -3.2017e-02, -1.4418e-01, -3.2916e-02, -2.5344e-02,
         -5.3950e-02, -1.0219e-01, -3.2792e-03,  3.1934e-03,  4.2399e-02,
         -5.5795e-02],
        [ 7.2344e-02,  1.8940e-03,  6.9571e-02, -2.6007e-02,  8.1675e-04,
         -3.1772e-02, -2.3076e-02, -1.3438e-01, -1.4886e-02, -2.0338e-02,
         -4.2673e-02, -8.3712e-02,  7.3101e-03, -5.8468e-04,  3.3205e-02,
         -4.1767e-02],
        [ 2.1907e-02, -1.6053e-02,  4.0576e-02, -6.0468e-02, -3.6603e-03,
          5.6913e-02,  7.1618e-03, -1.0065e-01,  5.0854e-02, -4.6009e-03,
          3.0771e-06, -1.8522e-02,  4.4073e-02, -1.4768e-02,  2.0560e-03,
          7.6098e-03],
        [ 6.4592e-03, -2.3581e-02,  1.8781e-02, -1.0074e-01,  1.6120e-02,
          1.4663e-01, -7.7516e-03, -1.0571e-01,  1.1191e-01, -3.5810e-02,
          6.8073e-02,  2.4420e-03,  4.4579e-02, -3.5365e-02,  1.6313e-02,
          2.1201e-02],
        [ 1.7816e-02, -2.3314e-02,  1.3142e-03, -1.4819e-01,  5.6429e-02,
          2.4290e-01, -5.9479e-02, -1.4192e-01,  1.7315e-01, -1.0630e-01,
          1.6065e-01, -1.0384e-02,  1.6320e-02, -6.2371e-02,  6.7545e-02,
          7.2360e-03],
        [ 3.2493e-02, -1.9322e-02,  1.9299e-03, -1.5616e-01,  7.0543e-02,
          2.5498e-01, -8.2920e-02, -1.6106e-01,  1.7880e-01, -1.3270e-01,
          1.8155e-01, -2.8750e-02, -8.9059e-04, -6.8088e-02,  9.1023e-02,
         -8.0607e-03]])",14.354494,-2.2614086,2,1,-0.012290207
325,RGPPFIVGG,9,1,1,"tensor([[ 0.2082,  0.2704,  0.1621,  0.0490,  0.0381, -0.1247, -0.2919, -0.2889,
         -0.0823, -0.2429, -0.2824, -0.1323, -0.1692, -0.0311,  0.0227, -0.2438],
        [ 0.2853,  0.3580,  0.2098,  0.0955,  0.0528, -0.2177, -0.3905, -0.3586,
         -0.1510, -0.3178, -0.3795, -0.1971, -0.2471, -0.0289,  0.0455, -0.3382],
        [ 0.2904,  0.3304,  0.2105,  0.1007,  0.0504, -0.2446, -0.3691, -0.3539,
         -0.1712, -0.2962, -0.3658, -0.2206, -0.2407, -0.0188,  0.0618, -0.3340],
        [ 0.2742,  0.2339,  0.1947,  0.0957,  0.0394, -0.2736, -0.2832, -0.3174,
         -0.1936, -0.2184, -0.2984, -0.2520, -0.1974,  0.0043,  0.0917, -0.2898],
        [ 0.2220,  0.1146,  0.1580,  0.0679,  0.0235, -0.2479, -0.1665, -0.2536,
         -0.1753, -0.1202, -0.1966, -0.2426, -0.1241,  0.0209,  0.1029, -0.2072],
        [ 0.1685,  0.0359,  0.1235,  0.0367,  0.0115, -0.1945, -0.0832, -0.2002,
         -0.1361, -0.0540, -0.1185, -0.2079, -0.0639,  0.0248,  0.0950, -0.1360],
        [ 0.1496,  0.0292,  0.1129,  0.0243,  0.0094, -0.1625, -0.0713, -0.1873,
         -0.1122, -0.0474, -0.1035, -0.1834, -0.0498,  0.0198,  0.0828, -0.1175],
        [ 0.1534,  0.0305,  0.1150,  0.0268,  0.0098, -0.1689, -0.0737, -0.1899,
         -0.1170, -0.0487, -0.1065, -0.1883, -0.0527,  0.0208,  0.0853, -0.1212],
        [ 0.1281,  0.0216,  0.1009,  0.0104,  0.0070, -0.1262, -0.0579, -0.1726,
         -0.0852, -0.0399, -0.0867, -0.1558, -0.0340,  0.0142,  0.0691, -0.0965]])",-4.2744875,-24.657879,3,1,-0.06345465
326,DKIHPF,6,0,0,"tensor([[-3.7623e-03, -2.5025e-02,  2.6854e-02, -7.5627e-02, -7.6333e-03,
          9.7038e-02,  2.4488e-02, -8.2248e-02,  8.1033e-02,  6.2947e-03,
          1.7317e-02,  1.4577e-02,  6.3645e-02, -2.0684e-02, -1.5704e-02,
          3.2863e-02],
        [-2.3451e-03, -2.5402e-02,  2.2061e-02, -8.7562e-02,  1.6776e-03,
          1.2171e-01,  1.3140e-02, -8.9882e-02,  9.6956e-02, -9.7930e-03,
          4.0001e-02,  1.3178e-02,  5.7942e-02, -2.7343e-02, -4.4943e-03,
          3.0810e-02],
        [-1.4337e-02, -3.2060e-02, -3.4594e-05, -1.3073e-01,  2.5511e-02,
          2.1643e-01, -8.1270e-03, -9.9986e-02,  1.6076e-01, -4.8462e-02,
          1.1489e-01,  2.9851e-02,  5.4024e-02, -4.9848e-02,  1.6113e-02,
          4.0746e-02],
        [-1.4130e-02, -3.1660e-02,  1.0543e-04, -1.3062e-01,  2.5567e-02,
          2.1629e-01, -8.5296e-03, -1.0022e-01,  1.6065e-01, -4.8794e-02,
          1.1453e-01,  2.9773e-02,  5.3758e-02, -4.9892e-02,  1.6100e-02,
          4.0441e-02],
        [ 9.5099e-03,  2.1896e-02,  2.2231e-02, -1.0508e-01,  2.3503e-02,
          1.7674e-01, -4.9817e-02, -1.2211e-01,  1.3402e-01, -7.6652e-02,
          4.5433e-02,  2.4319e-02,  2.5642e-02, -4.9966e-02,  1.3311e-03,
          4.0941e-03],
        [-1.2298e-02,  2.6633e-02,  2.6095e-02, -8.4560e-02, -3.0727e-03,
          1.4546e-01, -1.5797e-02, -9.1653e-02,  1.1755e-01, -3.4120e-02,
         -8.8468e-03,  5.7072e-02,  5.1122e-02, -3.9411e-02, -4.5449e-02,
          2.4171e-02]])",2.7702901,17.099588,2,1,0.010730875
327,FIV,3,1,1,"tensor([[ 0.1588,  0.0325,  0.1181,  0.0304,  0.0104, -0.1782, -0.0771, -0.1936,
         -0.1239, -0.0506, -0.1109, -0.1954, -0.0567,  0.0223,  0.0888, -0.1266],
        [ 0.2179,  0.0534,  0.1513,  0.0689,  0.0170, -0.2781, -0.1140, -0.2341,
         -0.1983, -0.0713, -0.1574, -0.2717, -0.1004,  0.0379,  0.1267, -0.1845],
        [ 0.1841,  0.0414,  0.1323,  0.0469,  0.0132, -0.2210, -0.0929, -0.2110,
         -0.1558, -0.0595, -0.1308, -0.2281, -0.0754,  0.0289,  0.1051, -0.1514]])",14.997554,-22.54934,1,1,-0.049218696
328,AHSY,4,0,0,"tensor([[-4.2777e-04,  2.2709e-02, -7.7550e-02, -2.7923e-01,  4.6846e-02,
          5.3951e-01, -2.1063e-01, -2.6766e-01,  2.4034e-01, -2.6001e-01,
          5.6817e-01,  1.1675e-01, -5.3132e-03,  6.1172e-02,  3.5347e-02,
          2.0877e-01],
        [ 1.5506e-02,  2.1068e-02, -6.7729e-02, -2.7137e-01,  6.1235e-02,
          5.1611e-01, -2.1495e-01, -2.7091e-01,  2.3779e-01, -2.6682e-01,
          5.4005e-01,  8.4586e-02, -1.8956e-02,  4.1320e-02,  6.1189e-02,
          1.7077e-01],
        [ 2.3157e-02,  3.3212e-04, -3.2457e-02, -2.1244e-01,  6.5030e-02,
          3.8294e-01, -1.4648e-01, -2.1397e-01,  2.0751e-01, -1.9710e-01,
          3.5695e-01,  2.8333e-02, -8.6723e-03, -1.3769e-02,  7.4778e-02,
          8.1117e-02],
        [ 1.3878e-02, -2.0245e-02, -5.1938e-03, -1.5750e-01,  5.3289e-02,
          2.6496e-01, -6.7832e-02, -1.4893e-01,  1.7766e-01, -1.1436e-01,
          1.9025e-01,  3.0141e-03,  1.7443e-02, -5.1381e-02,  6.1002e-02,
          2.6163e-02]])",-12.178592,30.546719,0,1,0.031486943
329,GGY,3,1,1,"tensor([[ 0.2407,  0.0974,  0.1667,  0.0815,  0.0231, -0.2943, -0.1583, -0.2597,
         -0.2101, -0.1078, -0.1970, -0.2804, -0.1297,  0.0330,  0.1254, -0.2181],
        [ 0.2871,  0.1072,  0.1923,  0.1122,  0.0276, -0.3771, -0.1818, -0.2897,
         -0.2718, -0.1188, -0.2297, -0.3442, -0.1618,  0.0473,  0.1582, -0.2616],
        [ 0.2187,  0.0714,  0.1530,  0.0683,  0.0189, -0.2684, -0.1294, -0.2396,
         -0.1910, -0.0857, -0.1687, -0.2625, -0.1071,  0.0327,  0.1194, -0.1908]])",10.433512,-30.683708,1,1,-0.06984734
330,FPK,3,1,0,"tensor([[ 0.0722,  0.1376,  0.0747, -0.0457,  0.0225,  0.0769, -0.1460, -0.1781,
          0.0650, -0.1422, -0.1039, -0.0045, -0.0436, -0.0479, -0.0185, -0.0848],
        [ 0.0986,  0.1180,  0.0627, -0.0843,  0.0638,  0.1374, -0.1883, -0.2190,
          0.0989, -0.2012, -0.0035, -0.0512, -0.0754, -0.0647,  0.0556, -0.1059],
        [ 0.0459,  0.0349,  0.0218, -0.1302,  0.0625,  0.2197, -0.1151, -0.1732,
          0.1568, -0.1512,  0.1047, -0.0191, -0.0201, -0.0680,  0.0621, -0.0352]])",6.5002184,-1.0930437,2,0,-0.015177354
331,LRW,3,0,0,"tensor([[ 0.0026, -0.0228,  0.0304, -0.0715, -0.0069,  0.0863,  0.0205, -0.0866,
          0.0730,  0.0041,  0.0123,  0.0064,  0.0589, -0.0190, -0.0116,  0.0266],
        [-0.0057, -0.0222,  0.0260, -0.0771, -0.0075,  0.1025,  0.0228, -0.0819,
          0.0851,  0.0042,  0.0167,  0.0191,  0.0639, -0.0223, -0.0185,  0.0337],
        [-0.0280, -0.0293,  0.0136, -0.0917, -0.0099,  0.1407,  0.0360, -0.0669,
          0.1136,  0.0113,  0.0338,  0.0483,  0.0801, -0.0284, -0.0332,  0.0553]])",12.247584,13.599432,2,1,0.010144825
332,PGPIP,5,1,1,"tensor([[ 1.5729e-01,  2.3026e-01,  1.3187e-01,  1.7161e-02,  3.0228e-02,
         -5.2314e-02, -2.4164e-01, -2.4789e-01, -2.8526e-02, -2.0749e-01,
         -2.2894e-01, -7.9266e-02, -1.2391e-01, -3.7900e-02, -1.9853e-04,
         -1.8695e-01],
        [ 1.7097e-01,  2.3201e-01,  1.3932e-01,  2.6271e-02,  3.1436e-02,
         -7.7386e-02, -2.4761e-01, -2.5640e-01, -4.7221e-02, -2.0983e-01,
         -2.3786e-01, -9.8710e-02, -1.3297e-01, -3.3357e-02,  9.9626e-03,
         -1.9940e-01],
        [ 1.1694e-01,  1.2660e-01,  1.0263e-01, -3.6395e-03,  1.6743e-02,
         -3.9565e-02, -1.4184e-01, -1.9532e-01, -1.9778e-02, -1.2242e-01,
         -1.4336e-01, -7.8606e-02, -6.3240e-02, -2.1627e-02,  1.3531e-02,
         -1.1949e-01],
        [ 6.2887e-02,  3.1855e-02,  6.6719e-02, -3.4224e-02,  3.1221e-03,
          4.9280e-03, -4.4955e-02, -1.3719e-01,  1.2722e-02, -4.3466e-02,
         -5.5255e-02, -5.2329e-02,  2.8331e-03, -1.3116e-02,  1.2351e-02,
         -4.2887e-02],
        [ 2.4916e-02, -1.4881e-02,  4.2951e-02, -5.6929e-02, -4.4491e-03,
          4.8499e-02,  6.5648e-03, -1.0189e-01,  4.4889e-02, -3.7411e-03,
         -5.2886e-03, -2.2461e-02,  4.2417e-02, -1.3110e-02,  2.7262e-03,
          4.7406e-03]])",10.247214,-9.44912,1,1,-0.032530952
333,GLG,3,1,1,"tensor([[ 0.1696,  0.0363,  0.1241,  0.0374,  0.0116, -0.1963, -0.0838, -0.2010,
         -0.1374, -0.0544, -0.1193, -0.2093, -0.0647,  0.0251,  0.0957, -0.1371],
        [ 0.2163,  0.0528,  0.1504,  0.0679,  0.0168, -0.2755, -0.1131, -0.2330,
         -0.1963, -0.0707, -0.1562, -0.2697, -0.0993,  0.0374,  0.1257, -0.1829],
        [ 0.1696,  0.0363,  0.1241,  0.0374,  0.0116, -0.1963, -0.0838, -0.2010,
         -0.1374, -0.0544, -0.1193, -0.2093, -0.0647,  0.0251,  0.0957, -0.1371]])",14.347579,-22.188063,1,1,-0.04867315
334,EEN,3,1,1,"tensor([[ 0.2768,  0.0742,  0.1844,  0.1073,  0.0235, -0.3779, -0.1509, -0.2745,
         -0.2726, -0.0919, -0.2039, -0.3478, -0.1441,  0.0534,  0.1646, -0.2423],
        [ 0.2736,  0.0731,  0.1825,  0.1052,  0.0232, -0.3724, -0.1488, -0.2722,
         -0.2685, -0.0908, -0.2013, -0.3436, -0.1416,  0.0526,  0.1625, -0.2391],
        [ 0.1622,  0.0337,  0.1200,  0.0326,  0.0108, -0.1838, -0.0792, -0.1959,
         -0.1281, -0.0518, -0.1135, -0.1997, -0.0592,  0.0231,  0.0909, -0.1299]])",12.277287,-30.221102,1,1,-0.06448028
335,LAA,3,0,0,"tensor([[-0.0375, -0.0370,  0.0079, -0.0976, -0.0114,  0.1541,  0.0456, -0.0591,
          0.1235,  0.0181,  0.0439,  0.0581,  0.0886, -0.0296, -0.0374,  0.0659],
        [-0.0407, -0.0381,  0.0061, -0.0997, -0.0117,  0.1595,  0.0475, -0.0570,
          0.1275,  0.0192,  0.0464,  0.0622,  0.0909, -0.0304, -0.0394,  0.0690],
        [-0.0547, -0.0430, -0.0017, -0.1088, -0.0133,  0.1832,  0.0563, -0.0474,
          0.1452,  0.0241,  0.0575,  0.0803,  0.1013, -0.0341, -0.0484,  0.0828]])",12.996904,23.355251,2,1,0.0205658
336,GYK,3,0,0,"tensor([[-0.0477, -0.0411, -0.0014, -0.1126, -0.0066,  0.1889,  0.0452, -0.0564,
          0.1479,  0.0116,  0.0674,  0.0716,  0.0932, -0.0368, -0.0373,  0.0755],
        [ 0.0056, -0.0266,  0.0008, -0.1416,  0.0447,  0.2329, -0.0400, -0.1260,
          0.1684, -0.0844,  0.1433,  0.0049,  0.0306, -0.0576,  0.0480,  0.0200],
        [ 0.0192, -0.0229,  0.0014, -0.1489,  0.0577,  0.2440, -0.0616, -0.1437,
          0.1737, -0.1087,  0.1626, -0.0121,  0.0147, -0.0629,  0.0697,  0.0058]])",-7.617559,22.198238,0,1,0.016087271
337,IPY,3,0,0,"tensor([[-0.0388, -0.0374,  0.0072, -0.0984, -0.0115,  0.1563,  0.0464, -0.0583,
          0.1251,  0.0185,  0.0449,  0.0598,  0.0896, -0.0299, -0.0382,  0.0672],
        [-0.0404, -0.0359,  0.0065, -0.0996, -0.0115,  0.1603,  0.0456, -0.0577,
          0.1282,  0.0175,  0.0449,  0.0631,  0.0900, -0.0310, -0.0402,  0.0681],
        [-0.0372, -0.0343,  0.0083, -0.0976, -0.0111,  0.1551,  0.0432, -0.0601,
          0.1243,  0.0160,  0.0421,  0.0592,  0.0875, -0.0303, -0.0383,  0.0648]])",11.535465,19.854958,2,1,0.018794486
338,PRY,3,0,0,"tensor([[ 0.0637,  0.1864,  0.0786, -0.0432,  0.0188,  0.0994, -0.1742, -0.1808,
          0.0843, -0.1662, -0.1487,  0.0354, -0.0509, -0.0594, -0.0556, -0.0918],
        [ 0.0641,  0.2041,  0.0763, -0.0478,  0.0146,  0.1164, -0.1940, -0.1936,
          0.0844, -0.1826, -0.1330,  0.0512, -0.0562, -0.0476, -0.0680, -0.0790],
        [ 0.0285,  0.1391,  0.0517, -0.0687,  0.0040,  0.1457, -0.1292, -0.1563,
          0.1029, -0.1290, -0.0674,  0.0684, -0.0116, -0.0374, -0.0688, -0.0235]])",7.4898863,-3.1459982,2,1,-0.019722067
339,GPFF,4,1,1,"tensor([[ 0.2709,  0.3054,  0.1982,  0.0891,  0.0464, -0.2229, -0.3418, -0.3355,
         -0.1552, -0.2750, -0.3396, -0.2059, -0.2201, -0.0184,  0.0573, -0.3093],
        [ 0.3608,  0.3948,  0.2529,  0.1441,  0.0621, -0.3392, -0.4460, -0.4131,
         -0.2414, -0.3521, -0.4450, -0.2888, -0.3064, -0.0120,  0.0895, -0.4154],
        [ 0.3737,  0.4028,  0.2604,  0.1524,  0.0639, -0.3591, -0.4570, -0.4229,
         -0.2561, -0.3594, -0.4573, -0.3036, -0.3172, -0.0096,  0.0963, -0.4292],
        [ 0.2940,  0.3180,  0.2115,  0.1039,  0.0494, -0.2593, -0.3599, -0.3525,
         -0.1824, -0.2866, -0.3604, -0.2333, -0.2387, -0.0136,  0.0702, -0.3333]])",-16.960941,-30.888136,3,1,-0.10947369
340,NK,2,0,0,"tensor([[ 0.0006, -0.0280,  0.0006, -0.1388,  0.0398,  0.2287, -0.0319, -0.1194,
          0.1665, -0.0753,  0.1361,  0.0112,  0.0366, -0.0557,  0.0399,  0.0252],
        [ 0.0006, -0.0280,  0.0006, -0.1388,  0.0398,  0.2287, -0.0319, -0.1194,
          0.1665, -0.0753,  0.1361,  0.0112,  0.0366, -0.0557,  0.0399,  0.0252]])",-10.62538,22.226366,0,1,0.014757368
341,GWAP,4,0,0,"tensor([[-3.7172e-02, -3.6842e-02,  8.1016e-03, -9.7410e-02, -1.1343e-02,
          1.5358e-01,  4.5369e-02, -5.9361e-02,  1.2314e-01,  1.7986e-02,
          4.3653e-02,  5.7725e-02,  8.8375e-02, -2.9507e-02, -3.7175e-02,
          6.5625e-02],
        [-3.4812e-02, -3.6462e-02,  6.5318e-03, -1.0253e-01, -6.3396e-03,
          1.6361e-01,  3.8475e-02, -6.4429e-02,  1.2934e-01,  9.0843e-03,
          5.4120e-02,  5.4900e-02,  8.4218e-02, -3.2527e-02, -3.0323e-02,
          6.2966e-02],
        [-2.9918e-02, -3.6299e-02, -6.8823e-04, -1.2227e-01,  1.0528e-02,
          2.0361e-01,  1.6759e-02, -7.9665e-02,  1.5475e-01, -2.0434e-02,
          9.2708e-02,  4.9349e-02,  7.2296e-02, -4.3779e-02, -8.8117e-03,
          5.6985e-02],
        [-2.4352e-02, -3.4785e-02, -4.5474e-04, -1.2530e-01,  1.5880e-02,
          2.0819e-01,  7.8689e-03, -8.6924e-02,  1.5690e-01, -3.0446e-02,
          1.0063e-01,  4.2384e-02,  6.5769e-02, -4.5947e-02,  9.1922e-05,
          5.1184e-02]])",4.1207285,22.534592,2,1,0.018849626
